transaction_id,account_id,timestamp_val,location,device_type,ip_address,transaction_amount,transaction_type,successful_login,unusual_activity
d17e739e-3f3,b08a4895,2020-07-15 20:06:58,Tokyo,Mobile,116.185.189.29,0.0,Login,False,False
65be2ecd-99b,286e3f0a,2021-06-08 08:04:57,Tokyo,Tablet,42.198.216.57,2628.43,Transfer,True,False
f5d51826-817,489af195,2021-04-17 02:55:59,Singapore,Tablet,163.213.216.162,3878.47,Withdrawal,True,False
5ad2de25-649,3d846fc9,2022-05-25 06:09:19,London,Mobile,46.216.146.140,0.0,Login,False,False
8fe88ea9-bb3,bcc4f0db,2022-03-09 03:09:28,New York,Tablet,101.136.51.103,0.0,Login,False,False
06bba0af-fc3,bbe30fd2,2023-01-12 04:18:24,San Francisco,Mobile,176.156.240.157,1179.78,Withdrawal,True,False
8e7efbc3-499,fc75de3d,2024-06-12 02:05:06,Berlin,Tablet,48.76.90.33,1731.97,Transfer,True,False
83ed79b2-0bf,f69072cf,2023-07-02 09:01:52,Tokyo,Desktop,136.49.213.164,0.0,Login,False,False
d47299d3-c10,ebc1bb52,2022-09-19 02:28:33,Berlin,Tablet,165.82.189.40,160.22,Purchase,True,False
95a52862-55a,65c17795,2022-04-26 06:16:23,Sydney,Tablet,207.246.241.86,0.0,Login,False,False
361e8d10-e94,a23036d2,2020-03-27 03:49:50,Singapore,Tablet,172.241.127.57,4807.85,Transfer,True,False
7bb9b691-0d4,2024c407,2023-12-20 18:02:27,Sydney,Mobile,19.90.76.52,3342.66,Withdrawal,True,False
91687426-3b4,965befdf,2022-02-25 11:05:38,Tokyo,Desktop,62.29.1.31,4666.69,Purchase,True,False
405d5951-f08,cf767343,2020-11-29 03:01:05,Mumbai,Tablet,158.47.196.157,1334.83,Withdrawal,True,False
adfa5787-872,cec56969,2020-01-31 17:08:08,Mumbai,Mobile,80.101.149.24,0.0,Login,True,False
7c9c85e9-eef,d4f76322,2024-04-15 06:16:33,London,Tablet,153.90.41.66,3061.2,Purchase,True,False
6085811b-67a,4c1d2e43,2021-10-08 13:36:47,Mumbai,Tablet,24.230.126.136,0.0,Login,True,False
0edc6da4-bac,7e388a19,2020-01-16 06:16:15,San Francisco,Desktop,23.3.11.255,3395.71,Transfer,True,False
01b5c876-25e,2294fa0a,2022-06-26 18:51:10,New York,Tablet,168.240.159.12,1594.57,Purchase,True,False
981e4818-844,fdc419b2,2024-09-30 16:01:12,Sydney,Tablet,64.25.193.235,4242.07,Transfer,True,False
21fc7a0e-db8,24c778a5,2021-10-16 15:22:23,Mumbai,Desktop,10.118.43.233,4736.34,Withdrawal,True,False
94b38271-374,5cec4eb5,2024-07-15 11:01:58,Berlin,Desktop,146.12.238.82,4425.43,Transfer,True,False
655b4227-230,be86f5d0,2022-02-06 14:37:27,Mumbai,Desktop,179.190.48.245,3697.94,Withdrawal,True,False
5f9b9139-70e,8702f4ad,2025-03-03 01:25:37,Berlin,Tablet,186.131.247.96,0.0,Login,True,False
f2784f7d-4a2,f9d09e26,2021-02-15 08:21:28,Tokyo,Desktop,155.142.70.148,1394.55,Transfer,True,False
6d670d74-194,4c4b52aa,2024-10-02 12:03:44,Tokyo,Mobile,205.188.121.102,1415.26,Withdrawal,True,False
42f9d857-264,71980a55,2021-09-01 21:04:57,Singapore,Desktop,36.114.165.198,4817.17,Purchase,True,False
e2eb81c4-62a,646d2e33,2024-09-15 14:07:37,New York,Desktop,85.166.193.196,61.32,Withdrawal,True,False
02ecaffd-385,50d3802d,2022-04-11 12:04:57,Tokyo,Mobile,107.174.59.196,3583.09,Purchase,True,False
22b9e956-5dd,6ee35607,2021-10-11 22:32:57,Berlin,Desktop,202.183.62.43,3534.17,Transfer,True,False
ce4887b8-999,256df639,2023-05-18 20:16:28,Singapore,Desktop,86.32.95.147,3117.22,Withdrawal,True,False
07badf43-dd7,9dec2b83,2024-10-02 07:10:34,Sydney,Mobile,173.228.215.215,0.0,Login,False,False
748e5b36-4df,a2a9d4d8,2020-10-15 21:59:45,Berlin,Mobile,95.73.19.140,4950.64,Transfer,True,False
a779e09f-de9,c0398710,2022-10-19 07:14:04,San Francisco,Desktop,125.245.48.216,1566.28,Transfer,True,False
f3e85d1d-96a,6f5aad52,2023-10-28 15:13:52,Sydney,Desktop,209.46.158.203,0.0,Login,True,False
9a6857c1-115,9826a55f,2020-05-03 19:31:08,Tokyo,Tablet,154.176.78.245,1706.46,Transfer,True,False
9330d983-561,be332380,2022-08-21 05:31:20,London,Tablet,56.235.66.202,0.0,Login,False,False
c7a0a8f9-181,3098f7b2,2024-01-29 01:19:09,Berlin,Desktop,205.221.54.163,403.91,Transfer,True,False
34a1ce0c-785,f166cdcf,2020-04-07 07:19:09,New York,Tablet,144.13.103.48,2219.56,Withdrawal,True,False
dd8039c5-84d,1578d709,2023-06-01 07:27:43,Berlin,Desktop,4.197.199.4,1312.63,Transfer,True,False
f7646baf-7f3,9c3de1b0,2020-03-03 16:37:16,Berlin,Desktop,39.2.34.204,1723.5,Purchase,True,False
794b0099-081,3bdccce0,2022-09-01 20:29:28,Berlin,Mobile,24.228.171.120,4174.51,Transfer,True,False
117fad58-cd4,9f8cc29f,2021-05-16 21:49:20,New York,Desktop,167.77.17.100,4678.07,Transfer,True,False
766c8d33-819,6f887f28,2023-08-11 09:19:56,Berlin,Desktop,200.103.73.217,936.81,Purchase,True,False
1e6416a3-11f,5bc07988,2021-07-16 11:11:01,New York,Tablet,115.244.185.80,1868.82,Transfer,True,False
eacd8c87-8e5,8de08fc2,2020-04-09 13:47:21,Singapore,Desktop,122.167.141.235,4643.87,Withdrawal,True,False
53e39c0e-629,469ff562,2023-07-27 14:05:54,Singapore,Desktop,19.136.52.38,0.0,Login,False,False
d74cdbc6-24c,59b9222c,2024-01-22 04:14:49,Sydney,Tablet,132.68.106.210,318.42,Purchase,True,True
8fed26f0-c21,c0398710,2024-12-28 06:26:59,Tokyo,Desktop,170.170.60.124,0.0,Login,False,False
ac7c367e-f48,6dec6bbd,2024-07-17 04:00:50,London,Desktop,10.162.56.189,470.88,Purchase,True,False
4acdd84c-87a,6c2b5781,2024-12-14 18:20:45,San Francisco,Mobile,89.224.158.51,822.33,Purchase,True,False
c7445bfb-8f6,c2294116,2020-11-06 10:37:07,San Francisco,Mobile,187.32.38.231,2980.11,Withdrawal,True,False
0fcc5605-3a1,2c5d849c,2022-11-05 23:36:58,Singapore,Desktop,214.47.133.183,760.86,Purchase,True,False
52243406-879,22460ac9,2022-05-14 00:39:40,Berlin,Mobile,100.53.74.53,0.0,Login,True,False
1f8dcc0a-d25,dfed2c43,2023-02-18 14:38:43,Berlin,Desktop,1.252.240.14,4840.7,Withdrawal,True,False
ec05f6c6-b5c,35b33f54,2023-09-14 03:23:57,London,Tablet,184.44.168.13,2239.11,Transfer,True,False
bf108a53-0f2,36a2c52b,2020-10-23 15:21:46,Tokyo,Desktop,125.56.193.135,2512.57,Transfer,True,False
2624adfc-0b8,15f7ef61,2022-04-24 05:33:09,Mumbai,Mobile,92.115.183.34,1240.83,Transfer,True,False
4ff61385-6c3,cb618d75,2022-01-10 19:30:09,Tokyo,Tablet,179.239.235.244,2360.09,Transfer,True,False
86287169-693,8855817d,2020-05-05 08:43:50,Sydney,Desktop,31.143.128.143,0.0,Login,False,False
2763f236-4e3,b8ddf15d,2021-05-16 05:31:42,Singapore,Mobile,109.72.117.9,3312.95,Transfer,True,False
b6100099-96b,cac19d2e,2023-11-09 19:50:25,New York,Tablet,216.142.92.33,0.0,Login,True,False
1d6a9274-5ff,efd1b588,2024-02-17 03:47:25,Tokyo,Desktop,137.140.134.33,0.0,Login,True,False
a18dc7f4-686,96b93974,2025-01-27 10:34:35,San Francisco,Tablet,22.60.171.228,0.0,Login,True,False
823c128c-5dc,8ac8ad93,2022-09-26 11:54:08,Singapore,Desktop,199.228.5.160,0.0,Login,True,False
e8e7c008-7bf,b366ffd1,2023-12-04 15:35:58,Sydney,Mobile,173.242.117.44,3758.37,Withdrawal,True,False
beaee313-964,e0b4659a,2020-07-26 22:25:25,London,Mobile,218.82.219.171,3771.8,Withdrawal,True,False
ce7c5015-b17,f92b7b46,2021-03-19 21:32:49,London,Desktop,35.135.120.47,2893.68,Transfer,True,False
00848b9b-66b,7a114e56,2024-03-19 16:01:15,Sydney,Desktop,26.92.172.41,0.0,Login,True,False
0faf3a7a-41d,6e52b671,2020-11-27 20:57:07,Berlin,Tablet,23.46.71.56,4522.76,Withdrawal,True,False
33734dcd-1ef,8470f6c8,2021-05-05 06:49:15,Sydney,Mobile,35.196.144.194,4088.87,Transfer,True,False
5a24b53f-770,a2da43a7,2020-11-05 10:54:32,New York,Tablet,57.101.235.228,3787.67,Purchase,True,False
27df3395-fd9,bb7b6c05,2021-04-03 18:17:12,Berlin,Mobile,16.4.229.163,287.47,Purchase,True,False
36869069-6e1,1cb9b73a,2023-10-23 12:23:37,Singapore,Tablet,157.255.101.106,44.32,Purchase,True,False
7561834e-b24,2ff8107a,2022-10-09 05:03:18,Berlin,Mobile,82.235.151.92,0.0,Login,False,False
830022d1-35e,4de5f4af,2021-05-03 15:57:25,Berlin,Tablet,129.129.66.224,0.0,Login,False,False
763c2109-683,893ad232,2024-08-28 19:47:56,Singapore,Mobile,159.44.84.176,1070.11,Purchase,True,False
08de887f-703,c571f9ab,2023-05-20 10:08:01,Sydney,Tablet,74.191.177.89,3320.98,Withdrawal,True,False
6571bc7f-126,bdd4c1f2,2021-03-22 21:14:00,London,Tablet,185.251.254.13,2061.88,Purchase,True,True
6bc72a33-fee,cc351e4f,2021-12-22 05:12:26,Singapore,Mobile,148.99.104.51,2018.01,Transfer,True,False
d37f4be6-0dd,304b2370,2022-04-27 06:40:04,Mumbai,Tablet,212.9.25.71,4424.09,Purchase,True,False
2856d926-832,2296d3f6,2022-05-28 12:05:43,London,Desktop,61.233.196.226,0.0,Login,True,False
b196a18e-640,668d3c8b,2020-05-19 04:46:06,London,Tablet,155.228.192.125,0.0,Login,False,False
2f4df410-d02,23b8c1e9,2020-11-29 23:44:04,Berlin,Desktop,54.117.125.232,7220.3313967346285,Withdrawal,True,True
9fb37fef-b39,e71594ff,2023-05-05 14:35:09,Berlin,Desktop,215.154.19.140,7471.863235427834,Transfer,True,True
ac092ca2-c55,fe60afde,2024-01-04 04:02:17,Mumbai,Tablet,114.41.59.8,1576.25,Transfer,True,False
67ec013b-6f7,047dd583,2020-06-21 04:37:37,Sydney,Tablet,166.233.78.130,3458.37,Purchase,True,False
a28a6fea-bc6,6c4c450b,2022-09-30 10:30:39,Tokyo,Tablet,32.69.181.38,0.0,Login,False,False
fa5382d2-697,dfed2c43,2021-07-09 09:18:33,Mumbai,Tablet,124.116.167.68,1365.45,Withdrawal,True,False
f1eea326-2aa,f8c01007,2024-10-22 00:07:28,San Francisco,Desktop,125.86.250.133,961.14,Transfer,True,False
03142c2b-aa6,22538040,2024-04-04 05:52:53,San Francisco,Desktop,178.88.76.111,931.32,Withdrawal,True,False
84f0716b-f78,af34cf65,2023-02-10 04:02:55,Singapore,Desktop,2.69.104.161,1717.12,Purchase,True,False
393c68a1-1da,d926fe41,2020-04-09 11:44:56,New York,Tablet,201.207.245.65,2155.49,Transfer,True,False
ef749a92-c1d,b2a7a475,2023-03-20 21:56:56,Singapore,Desktop,190.49.210.76,0.0,Login,False,False
22256515-5f4,0dc78104,2024-10-06 03:24:45,San Francisco,Desktop,54.215.107.44,4156.44,Transfer,True,False
fe2ee930-02d,be86f5d0,2023-06-23 23:29:44,Sydney,Tablet,71.160.8.18,0.0,Login,True,False
f4fa03ed-f6c,4f67448e,2022-12-16 12:24:04,London,Mobile,159.218.189.249,0.0,Login,False,False
88171be6-660,00a81de9,2021-05-01 00:58:34,San Francisco,Tablet,151.231.31.59,0.0,Login,True,False
c5bea40b-206,b4b2ce14,2024-03-10 19:16:02,New York,Desktop,216.138.190.119,608.26,Withdrawal,True,False
ef04ccb9-eec,59875c7d,2021-08-16 06:23:44,New York,Mobile,59.198.247.42,3677.28,Transfer,True,False
504acfd6-3f1,c655a597,2022-09-14 21:05:38,Singapore,Desktop,2.154.20.147,2661.96,Purchase,True,False
aa5effcc-55b,9594eea8,2023-08-31 17:09:29,Sydney,Tablet,88.129.8.252,1446.85,Transfer,True,False
f393ee15-c2e,11925880,2022-12-10 11:35:10,London,Desktop,69.151.214.182,2469.17,Purchase,True,False
1357a7de-5cf,ba5c865d,2024-12-29 22:09:09,Tokyo,Tablet,222.75.169.39,1506.71,Purchase,True,False
11217948-37c,8ae0b8a0,2024-12-22 15:00:52,New York,Tablet,103.0.121.165,2984.45,Transfer,True,False
404d3597-de4,ebc8f6b7,2021-06-20 10:19:58,New York,Desktop,22.85.20.3,0.0,Login,False,False
fe5b910d-9fd,73905263,2022-11-04 10:02:55,Sydney,Tablet,8.81.124.78,0.0,Login,False,False
44d2fce4-f01,b37bdb99,2024-03-10 04:26:01,New York,Mobile,42.53.78.158,2174.88,Transfer,True,False
13b2ad0f-606,86e5edf4,2023-07-19 04:35:33,Tokyo,Desktop,188.177.219.112,0.0,Login,False,False
26b2f8ae-3f8,827c9f8c,2022-09-20 17:16:08,Singapore,Tablet,110.231.140.167,0.0,Login,True,False
731c67d0-c61,a542deb9,2021-03-14 11:57:56,New York,Tablet,80.191.219.63,830.38,Withdrawal,True,False
1b722ff3-009,1387bcda,2020-05-01 13:27:16,Singapore,Tablet,179.8.112.253,0.0,Login,False,False
7156a7c8-b87,d8e70aeb,2022-04-18 03:37:38,New York,Tablet,9.186.241.130,591.75,Withdrawal,True,False
8e38f2f7-d70,9736bb4f,2020-08-12 15:12:23,London,Desktop,145.112.36.58,0.0,Login,False,False
ca7a3539-c49,a33b3dfd,2025-02-10 12:34:29,London,Mobile,216.8.196.147,2738.01,Purchase,True,False
66dfa3f5-e4e,5b59f28e,2022-07-27 09:47:31,Tokyo,Desktop,2.122.64.73,4513.04,Purchase,True,False
856d13d5-03a,b89f72f3,2024-05-20 01:31:25,Tokyo,Desktop,79.251.185.132,0.0,Login,False,False
e8b95d69-a78,bae1e137,2020-02-26 06:55:35,Mumbai,Desktop,32.195.71.161,1726.35,Withdrawal,True,False
377516c4-314,409d3602,2024-04-26 21:22:49,New York,Tablet,71.186.44.218,3667.67,Transfer,True,False
8d88a36b-088,3354b4be,2022-05-28 01:38:55,San Francisco,Mobile,176.206.32.233,3296.72,Purchase,True,False
f2e943a9-fb1,0a42be3f,2020-12-14 22:08:14,London,Mobile,131.22.28.244,4658.46,Transfer,True,False
971dd51e-976,eb053fc4,2021-11-18 17:30:32,Sydney,Mobile,59.167.205.217,4106.7,Transfer,True,False
11886095-ffe,08b9b2e9,2020-04-28 04:12:21,San Francisco,Tablet,134.195.39.179,2837.36,Transfer,True,False
05a4702b-6b0,5fb8d16c,2020-10-29 00:45:08,Tokyo,Mobile,58.140.193.217,3288.58,Purchase,True,False
e14e1a14-f4b,659ae9f2,2021-03-01 22:40:28,Mumbai,Tablet,203.147.56.219,4492.95,Transfer,True,False
421e8ebf-c69,c4bd338e,2022-06-21 21:36:45,Mumbai,Desktop,222.86.40.4,0.0,Login,False,False
ba2bc5e6-b95,f2a32efd,2021-03-23 23:20:11,Singapore,Tablet,10.98.111.208,2003.6,Transfer,True,False
0d33fd06-28a,12fe28bf,2022-12-13 05:02:51,Sydney,Tablet,1.97.90.207,1640.71,Withdrawal,True,False
8f5c20e9-d2d,7b814ce1,2023-11-20 23:09:38,London,Tablet,164.71.149.18,63.95,Transfer,True,False
2c12e2d6-d8e,cde5c35a,2022-03-29 12:59:15,Tokyo,Mobile,148.139.200.103,4134.49,Purchase,True,False
143ba27c-395,e1721c83,2023-04-22 22:29:42,Singapore,Desktop,73.131.62.64,4006.89,Withdrawal,True,False
5a9c9194-afd,ed6f4ee3,2022-03-17 21:52:16,Mumbai,Desktop,187.210.124.160,531.23,Withdrawal,True,False
5abb748d-640,716fda0a,2024-03-19 06:24:19,Sydney,Desktop,179.214.231.29,0.0,Login,True,False
fadf8abd-491,3429ce3b,2024-03-05 09:16:33,San Francisco,Tablet,168.49.111.36,0.0,Login,False,False
8055d068-ed5,81f631d4,2024-11-20 12:41:52,London,Mobile,131.171.118.236,2888.52,Purchase,True,False
65df1bb3-19b,226cbc6a,2024-11-05 08:05:05,Berlin,Desktop,153.89.150.41,2325.27,Transfer,True,False
b4d96a28-b95,4b91b8cb,2022-04-20 22:37:12,Mumbai,Tablet,56.173.252.84,602.36,Withdrawal,True,False
c4d439da-215,fef7d9ea,2024-10-16 20:30:45,Berlin,Tablet,214.20.186.85,4903.04,Purchase,True,False
fe4381f6-25d,bef6a59a,2021-01-29 19:38:00,London,Tablet,168.11.194.82,1081.33,Withdrawal,True,False
eab6f29d-181,72d35458,2022-04-22 15:19:12,San Francisco,Mobile,223.167.129.113,345.5,Purchase,True,False
5d33fc9f-918,0273be68,2021-08-01 23:12:24,Singapore,Tablet,45.236.171.137,2978.29,Transfer,True,False
81052f6f-1e5,19985f15,2023-02-01 22:07:45,Singapore,Mobile,26.66.80.54,0.0,Login,True,False
e26f6587-4ff,d7be7b4f,2020-02-11 09:17:41,San Francisco,Desktop,140.206.18.72,3696.94,Transfer,True,False
ecee27d6-d0c,c1472ff2,2020-04-22 06:33:10,New York,Mobile,13.231.101.68,0.0,Login,True,False
908986c4-5a5,6e89a7a8,2022-05-17 14:39:30,Tokyo,Tablet,171.229.50.171,0.0,Login,False,False
6ef16072-03e,7233d5af,2024-08-22 12:15:23,San Francisco,Desktop,211.255.223.48,171.89,Withdrawal,True,False
5ed632c2-2d8,ed5f24c3,2025-03-16 03:30:24,Sydney,Tablet,56.96.130.122,3297.0,Purchase,True,False
b0370294-6f8,69b6f3b7,2025-01-31 14:49:11,San Francisco,Desktop,41.23.179.187,2666.14,Transfer,True,False
ce6327b3-153,ad411244,2021-05-22 03:30:12,Tokyo,Tablet,90.132.47.255,525.29,Transfer,True,False
884ce544-1f6,885f6e66,2021-06-24 15:39:46,London,Desktop,23.97.220.116,0.0,Login,False,False
fd78a7da-a28,958c9cfd,2021-10-01 14:03:29,London,Tablet,150.10.113.215,870.89,Transfer,True,False
c88e84aa-f63,3e2b6091,2024-01-01 04:04:16,New York,Mobile,172.67.0.171,0.0,Login,True,False
7f442468-745,84182d35,2021-02-20 22:46:45,Mumbai,Desktop,208.145.100.20,0.0,Login,True,False
4bd3ccd0-906,f1da833d,2020-09-07 14:52:16,Singapore,Mobile,129.182.9.241,2844.19,Withdrawal,True,False
a91929b2-62f,06e3f949,2023-02-01 08:24:16,London,Mobile,208.145.62.192,1488.82,Transfer,True,False
aabcf909-5d6,0aeccec7,2024-11-10 06:03:54,London,Desktop,61.27.244.208,4692.2,Purchase,True,False
12bec596-9f0,7c6166df,2021-10-25 11:13:28,Singapore,Desktop,125.32.163.174,4095.51,Withdrawal,True,False
b341b98d-bc6,141b9098,2020-04-05 05:29:11,Berlin,Desktop,181.245.255.232,4918.0,Purchase,True,False
6d4cbce2-bf9,7b874b4a,2021-01-19 07:27:44,London,Tablet,175.115.16.105,0.0,Login,False,False
a3c56ac8-6c0,c86aed73,2023-12-27 01:50:34,Singapore,Tablet,209.153.21.242,1305.76,Withdrawal,True,False
a27ef480-a55,d6312a80,2024-02-20 01:03:43,London,Tablet,203.193.203.63,4848.92,Purchase,True,False
0fbf92fe-df5,7d23d479,2021-02-25 17:45:33,Sydney,Mobile,179.31.123.22,2161.86,Transfer,True,False
bddeb13a-3f3,a566e884,2022-07-06 09:19:56,Berlin,Desktop,78.191.224.33,1744.12,Withdrawal,True,False
15be2848-cad,75757602,2023-12-25 21:07:20,Tokyo,Tablet,170.177.148.57,0.0,Login,True,False
5885da4e-c0c,0c36ad4e,2024-08-24 03:53:17,Singapore,Desktop,31.56.192.241,261.24,Withdrawal,True,False
3634ce84-531,a6cc0a57,2021-11-19 18:18:40,Berlin,Mobile,98.66.144.12,273.3,Transfer,True,False
5c2e6d35-20c,f4ac27ef,2025-01-11 15:24:44,San Francisco,Mobile,114.19.34.185,3463.14,Withdrawal,True,False
5cb35ec3-409,b96c2da0,2024-03-10 06:24:09,Singapore,Mobile,21.206.129.43,2295.07,Purchase,True,False
a88ae43a-1b4,5e15433b,2023-10-17 08:48:35,Sydney,Desktop,131.16.209.88,0.0,Login,False,False
ef8908f5-198,f1043785,2024-06-07 04:56:12,Mumbai,Mobile,13.130.38.112,1140.34,Transfer,True,False
b6027ca6-3a2,9099a283,2022-05-26 01:30:41,Tokyo,Mobile,14.233.95.158,3073.71,Withdrawal,True,False
b625220b-656,ca665da6,2023-03-21 20:09:21,Berlin,Tablet,97.215.163.208,1271.76,Transfer,True,False
040c6ba7-c8a,910c4cb7,2024-07-17 19:05:48,Singapore,Tablet,25.135.6.75,2892.38,Purchase,True,False
caa603bf-80c,8bea75c1,2022-06-05 14:08:01,Berlin,Desktop,23.228.4.89,1802.45,Purchase,True,False
9383b253-622,2c3aacdc,2025-01-19 16:14:42,Singapore,Desktop,62.99.48.30,4119.53,Transfer,True,False
217c41ea-3dc,b465c027,2022-01-29 10:51:48,London,Mobile,139.94.192.172,0.0,Login,True,False
da2813ab-14c,6090d697,2020-06-18 13:04:09,New York,Mobile,109.19.98.99,0.0,Login,True,False
6958ade0-4a3,1f7bd82f,2023-07-27 22:05:23,Singapore,Desktop,191.44.167.45,4105.27,Purchase,True,False
91cb3004-c2f,49646b96,2023-10-14 21:28:29,Berlin,Desktop,132.94.46.3,0.0,Login,True,False
eb64e130-bf0,2d8cc973,2024-05-24 13:57:20,Sydney,Mobile,163.113.169.55,2391.98,Purchase,True,False
c7bfa500-4a6,3cfe18e9,2020-08-31 16:04:01,Sydney,Desktop,218.107.13.230,0.0,Login,True,False
1d614e93-108,88addab1,2022-10-16 03:39:23,Tokyo,Tablet,192.209.73.231,0.0,Login,True,False
a1ef446d-f3e,67884209,2024-10-06 17:08:38,Mumbai,Mobile,60.11.235.132,0.0,Login,False,False
75eb9ab1-47e,407c4370,2022-10-29 01:46:04,Singapore,Tablet,203.141.57.135,1760.59,Transfer,True,False
325b1116-acb,7e7d5e88,2021-10-26 03:24:45,Berlin,Tablet,29.133.72.64,0.0,Login,False,False
4ac46cff-5a6,97da64cb,2024-04-18 13:04:00,New York,Desktop,220.33.93.109,1819.17,Purchase,True,False
15fd3078-91f,31274148,2024-10-14 07:48:08,San Francisco,Mobile,207.242.157.156,0.0,Login,True,False
2298e3d0-cb5,948c7eb4,2024-01-27 05:46:20,San Francisco,Desktop,2.157.99.198,0.0,Login,True,False
18f056ac-07b,46fde062,2020-03-04 03:33:44,London,Mobile,71.228.143.11,4030.52,Purchase,True,False
0ec5ffbe-989,99b3568d,2022-03-04 21:08:33,San Francisco,Tablet,110.134.89.60,1647.62,Withdrawal,True,False
960f765d-52c,8ef4d74b,2023-05-12 13:43:00,London,Tablet,96.175.187.99,1053.21,Purchase,True,False
71ff7f68-65c,592aa87b,2022-11-22 22:45:45,Tokyo,Mobile,66.188.83.209,432.59,Withdrawal,True,False
00668ea0-020,1f683d6f,2020-10-31 22:57:46,Tokyo,Mobile,128.229.180.252,2338.8,Transfer,True,False
e674386a-7bd,84222f58,2022-04-03 20:26:25,London,Desktop,150.152.43.157,2415.84,Withdrawal,True,False
e659c555-ac6,f2e9702d,2021-07-23 18:45:10,San Francisco,Mobile,124.178.174.240,4206.13,Purchase,True,False
a8c34c48-b42,e58118d1,2022-06-29 07:31:41,Tokyo,Mobile,220.156.72.87,1113.98,Purchase,True,False
fe7ddbdb-f32,ff12fe28,2021-02-03 06:17:57,New York,Tablet,140.178.44.172,1911.15,Withdrawal,True,False
be3176a0-27c,52c83bfc,2022-12-08 21:45:36,Berlin,Desktop,71.244.125.163,0.0,Login,True,False
34a6eaac-418,a7dc2bc0,2022-10-28 03:19:05,Singapore,Desktop,77.229.173.43,0.0,Login,False,False
728f11c8-ace,69498671,2021-12-31 04:01:36,Sydney,Desktop,59.166.52.193,0.0,Login,False,False
c979e451-b8e,f79f8fa9,2024-02-12 22:15:06,San Francisco,Mobile,22.206.61.167,4043.94,Purchase,True,False
529a8eb8-7b6,ef15b821,2021-02-08 03:32:05,Mumbai,Mobile,53.109.119.243,0.0,Login,True,False
a5a57309-b57,411920f6,2020-05-29 09:42:50,Sydney,Tablet,172.16.0.50,0.0,Login,False,True
e9971396-786,44007d5a,2025-01-07 23:08:10,Sydney,Mobile,18.242.229.43,4119.88,Withdrawal,True,False
f4a04ef1-07a,1ceb08fe,2024-01-23 04:15:43,New York,Tablet,75.171.66.248,0.0,Login,True,False
ff174441-43a,cc1b4157,2023-07-06 22:43:09,Mumbai,Mobile,66.65.55.9,1929.21,Transfer,True,False
d5205bea-7f5,18963a6e,2023-05-10 03:13:50,London,Tablet,58.99.41.74,2301.03,Purchase,True,False
ef8c2e3d-c02,4603c9ee,2022-04-28 00:34:24,Singapore,Tablet,18.226.30.126,0.0,Login,True,False
801d9f3c-6c5,97da64cb,2021-06-13 00:52:11,London,Desktop,46.188.162.174,1523.4,Withdrawal,True,False
c1d5ca4f-592,1a9b0d42,2022-01-31 03:01:24,Singapore,Mobile,177.157.5.243,4663.45,Purchase,True,False
5cc6b496-e23,75366b9f,2021-09-04 18:12:28,London,Tablet,55.202.45.87,0.0,Login,False,False
bab3156d-51f,9343e6ea,2022-10-09 14:42:37,Tokyo,Desktop,14.19.125.97,602.03,Withdrawal,True,False
7fccd32c-a94,ef775124,2020-02-02 16:25:43,Singapore,Mobile,18.254.232.65,4669.41,Transfer,True,False
cfcb1035-4c2,5a19d7ab,2021-06-30 08:53:23,Mumbai,Mobile,11.149.126.66,3422.49,Withdrawal,True,False
bfc93c9a-6a4,7464d6f2,2023-12-04 01:25:08,Berlin,Mobile,171.18.118.81,2662.55,Withdrawal,True,False
b29a73ea-9c0,0131ff3b,2020-08-11 14:56:50,London,Mobile,99.7.240.238,172.97,Withdrawal,True,False
1b791bc5-3c8,7d05955b,2025-03-02 10:02:20,Mumbai,Mobile,103.158.153.214,2383.22,Withdrawal,True,False
4c512513-b2b,3bd13a43,2024-11-15 14:13:33,Sydney,Desktop,60.63.218.185,2044.66,Withdrawal,True,False
a12a021b-104,a87319fe,2022-03-05 07:52:48,Mumbai,Tablet,112.156.171.225,814.48,Purchase,True,False
37bbfa61-66a,21d8b96a,2025-02-23 03:40:38,Berlin,Tablet,175.37.95.147,3285.48,Transfer,True,False
b604849b-252,3427e466,2020-02-21 07:03:56,Sydney,Tablet,89.53.24.15,0.0,Login,True,False
638b123c-13c,8a713a73,2021-01-01 23:40:56,Singapore,Mobile,160.220.111.31,4856.04,Transfer,True,False
f5c95bc7-f70,a45ca94a,2022-03-15 14:42:16,New York,Mobile,93.150.168.253,2815.32,Withdrawal,True,False
a76ee5dd-bda,457e55cb,2020-06-21 08:21:59,Sydney,Mobile,211.117.129.243,0.0,Login,True,False
babe8c1a-b01,2d8d7db8,2023-02-04 17:45:31,San Francisco,Desktop,182.64.207.76,3576.62,Purchase,True,False
ee56a632-5d6,36308a60,2024-01-20 04:23:30,New York,Desktop,183.226.2.133,351.57,Transfer,True,False
51208bbb-987,b62a7941,2021-05-12 09:17:33,London,Desktop,21.56.214.182,2094.16,Transfer,True,False
b26cd381-780,b546c5c0,2024-12-09 07:28:53,Singapore,Desktop,188.143.232.181,0.0,Login,False,False
b6d798cb-95b,a6cc0a57,2020-07-09 02:35:42,Tokyo,Mobile,51.21.178.147,590.63,Transfer,True,False
9aeb79c4-eb8,5cc624ef,2020-04-24 17:55:51,Berlin,Tablet,21.212.37.196,0.0,Login,True,False
8c915b72-b42,c4502052,2023-04-08 14:35:03,Sydney,Tablet,134.38.124.202,3067.85,Purchase,True,False
